journey_id,step_index,traveler_id,traveler_type,origin_place_id,destination_place_id,origin_borough,destination_borough,step_distance_km,step_physical_risk,step_symbolic_risk,mode,day_offset,timestamp_iso,encounter_creature,encounter_symbolic_event
105,2,trav_0105,novice,MIRAD_MIRADO_CAMPG,NORTH_PILGRIM_WAY_,Mirado,Northo,24.0,2.5,7.0,on_foot,11,2034-09-26T22:00:00,False,True
105,3,trav_0105,novice,NORTH_PILGRIM_WAY_,MIRAD_MIRADO_CAMPG,Northo,Mirado,22.85,2.5,7.0,pilgrim_bus,15,2034-09-30T02:00:00,False,True
105,4,trav_0105,novice,MIRAD_MIRADO_CAMPG,CAPIT_CITY_WALL_EA,Mirado,Capital,18.53,3.0,6.5,on_foot,16,2034-10-01T06:00:00,False,True
105,5,trav_0105,novice,CAPIT_CITY_WALL_EA,NORTH_COLLAPSED_CH,Capital,Northo,14.0,4.0,7.0,pilgrim_bus,17,2034-10-02T11:00:00,False,True
105,6,trav_0105,novice,NORTH_COLLAPSED_CH,CAPIT_CITY_WALL_QU,Northo,Capital,19.16,4.5,7.0,pilgrim_bus,17,2034-10-02T18:00:00,False,True
106,0,trav_0106,trader,YELLE_QUARRY_RIM_S,CAPIT_PAPER_BINDER,Yeller,Capital,22.17,4.5,4.5,cart,2,2034-05-23T06:00:00,True,False
106,1,trav_0106,trader,CAPIT_PAPER_BINDER,YELLE_BONE_HUSK_MA,Capital,Yeller,23.39,4.0,5.5,truck,3,2034-05-24T08:00:00,True,False
106,2,trav_0106,trader,YELLE_BONE_HUSK_MA,CAPIT_CAPITAL_TRAI,Yeller,Capital,15.21,5.0,5.0,truck,6,2034-05-27T15:00:00,True,False
106,3,trav_0106,trader,CAPIT_CAPITAL_TRAI,YELLE_TRAP_FIELDS_,Capital,Yeller,21.71,5.5,4.5,truck,9,2034-05-30T18:00:00,True,False
106,4,trav_0106,trader,YELLE_TRAP_FIELDS_,YELLE_QUARRY_RIM_S,Yeller,Yeller,1.21,7.0,4.5,on_foot,10,2034-05-31T02:00:00,True,False
106,5,trav_0106,trader,YELLE_QUARRY_RIM_S,CAPIT_KACHOT_CARDH,Yeller,Capital,16.05,5.5,4.5,truck,10,2034-05-31T06:00:00,True,False
106,6,trav_0106,trader,CAPIT_KACHOT_CARDH,CAPEA_DEAD_RIVER_O,Capital,Capeast,15.38,3.5,5.5,cart,13,2034-06-03T06:00:00,False,False
106,7,trav_0106,trader,CAPEA_DEAD_RIVER_O,CAPIT_DEADRIVER_FE,Capeast,Capital,14.99,3.0,6.5,cart,13,2034-06-03T13:00:00,False,False
107,0,trav_0107,trader,CAPIT_KACHOT_CARDH,NORTH_NORTHO_GATEH,Capital,Northo,24.8,3.5,6.0,truck,3,2031-09-25T06:00:00,False,True
107,1,trav_0107,trader,NORTH_NORTHO_GATEH,CAPIT_PAPER_BINDER,Northo,Capital,24.3,2.5,6.0,cart,4,2031-09-26T06:00:00,False,True
107,2,trav_0107,trader,CAPIT_PAPER_BINDER,CAPEA_RIVERSLAND_S,Capital,Capeast,16.79,2.0,4.0,cart,9,2031-10-01T10:00:00,False,False
107,3,trav_0107,trader,CAPEA_RIVERSLAND_S,CAPIT_OUTER_ARCHIV,Capeast,Capital,17.96,2.0,4.5,cart,9,2031-10-01T13:00:00,False,False
107,4,trav_0107,trader,CAPIT_OUTER_ARCHIV,DEADR_DEAD_RIVER_E,Capital,Deadriver,16.6,4.0,7.5,truck,12,2031-10-04T18:00:00,True,True
107,5,trav_0107,trader,DEADR_DEAD_RIVER_E,DEADR_BROKEN_DEADR,Deadriver,Deadriver,7.43,6.5,9.0,cart,15,2031-10-07T21:00:00,True,True
107,6,trav_0107,trader,DEADR_BROKEN_DEADR,YELLE_YELLER_GUIDE,Deadriver,Yeller,20.39,5.0,7.0,cart,21,2031-10-13T04:00:00,True,True
107,7,trav_0107,trader,YELLE_YELLER_GUIDE,YELLE_BONE_HUSK_MA,Yeller,Yeller,5.09,4.5,5.5,on_foot,21,2031-10-13T07:00:00,True,False
107,8,trav_0107,trader,YELLE_BONE_HUSK_MA,CAPIT_CENTRAL_ARCH,Yeller,Capital,19.5,4.0,7.0,cart,26,2031-10-18T12:00:00,True,False
107,9,trav_0107,trader,CAPIT_CENTRAL_ARCH,CAPIT_KACHOT_CARDH,Capital,Capital,1.66,3.0,6.5,tram,31,2031-10-23T14:00:00,False,False
107,10,trav_0107,trader,CAPIT_KACHOT_CARDH,CAPEA_MIRADO_STICK,Capital,Capeast,15.38,3.5,5.0,truck,32,2031-10-24T19:00:00,False,False
108,0,trav_0108,senator,CAPIT_CITY_WALL_EA,NORTH_NORTHO_GATEH,Capital,Northo,17.56,3.0,6.5,motorcade,3,2032-09-15T04:00:00,False,True
108,1,trav_0108,senator,NORTH_NORTHO_GATEH,CAPIT_CITY_WALL_QU,Northo,Capital,23.54,3.5,6.5,motorcade,7,2032-09-19T12:00:00,False,True
108,2,trav_0108,senator,CAPIT_CITY_WALL_QU,CAPEA_MIRADO_STICK,Capital,Capeast,15.76,3.5,5.5,motorcade,11,2032-09-23T14:00:00,False,False
108,3,trav_0108,senator,CAPEA_MIRADO_STICK,CAPIT_KACHOT_CARDH,Capeast,Capital,18.94,3.5,5.0,motorcade,13,2032-09-25T22:00:00,False,False
108,4,trav_0108,senator,CAPIT_KACHOT_CARDH,MIRAD_TOWER_LEVEL_,Capital,Mirado,18.04,5.0,7.5,motorcade,14,2032-09-26T06:00:00,False,True
109,0,trav_0109,trader,DENSM_DENSMOK_BUS_,CAPEA_DEAD_RIVER_O,Densmok,Capeast,20.74,3.0,4.5,truck,2,2038-11-18T06:00:00,False,False
109,1,trav_0109,trader,CAPEA_DEAD_RIVER_O,MIRAD_MIRADO_CAMPG,Capeast,Mirado,15.22,3.0,6.5,cart,6,2038-11-22T07:00:00,False,True
109,2,trav_0109,trader,MIRAD_MIRADO_CAMPG,DEADR_BROKEN_DEADR,Mirado,Deadriver,23.19,5.0,8.0,cart,7,2038-11-23T09:00:00,False,True
109,3,trav_0109,trader,DEADR_BROKEN_DEADR,CAPIT_KACHOT_CARDH,Deadriver,Capital,15.18,5.5,7.0,truck,8,2038-11-24T10:00:00,True,True
110,0,trav_0110,archivist,CAPIT_CITY_WALL_EA,NORTH_HOUSE_OF_STO,Capital,Northo,21.79,3.0,7.0,truck,4,2036-06-30T04:00:00,False,True
110,1,trav_0110,archivist,NORTH_HOUSE_OF_STO,CAPIT_CITY_WALL_EA,Northo,Capital,14.45,3.0,7.0,bus,4,2036-06-30T08:00:00,False,True
110,2,trav_0110,archivist,CAPIT_CITY_WALL_EA,YELLE_YELLER_QUARR,Capital,Yeller,24.39,6.0,6.5,bus,8,2036-07-04T09:00:00,True,False
110,3,trav_0110,archivist,YELLE_YELLER_QUARR,YELLE_STALL_TOWN_B,Yeller,Yeller,8.98,7.5,6.0,on_foot,12,2036-07-08T15:00:00,True,False
110,4,trav_0110,archivist,YELLE_STALL_TOWN_B,DEADR_DEADRIVER_SH,Yeller,Deadriver,16.12,5.5,6.5,truck,17,2036-07-13T18:00:00,True,True
111,0,trav_0111,novice,NORTH_PILGRIM_WAY_,MIRAD_TOWER_LEVEL_,Northo,Mirado,16.79,4.0,8.5,pilgrim_bus,3,2036-09-27T07:00:00,False,True
111,1,trav_0111,novice,MIRAD_TOWER_LEVEL_,CAPIT_PAPER_BINDER,Mirado,Capital,14.0,4.0,7.5,on_foot,3,2036-09-27T11:00:00,False,True
111,2,trav_0111,novice,CAPIT_PAPER_BINDER,DEADR_FERRYMANS_DO,Capital,Deadriver,19.69,3.5,7.0,on_foot,5,2036-09-29T11:00:00,False,True
111,3,trav_0111,novice,DEADR_FERRYMANS_DO,MIRAD_TOWER_LEVEL_,Deadriver,Mirado,16.36,5.5,9.5,pilgrim_bus,7,2036-10-01T11:00:00,False,True
111,4,trav_0111,novice,MIRAD_TOWER_LEVEL_,NORTH_TRIAL_FIELD_,Mirado,Northo,24.11,5.0,9.0,on_foot,11,2036-10-05T19:00:00,False,True
111,5,trav_0111,novice,NORTH_TRIAL_FIELD_,MIRAD_TOWER_LEVEL_,Northo,Mirado,15.04,5.0,9.0,on_foot,15,2036-10-09T00:00:00,False,True
111,6,trav_0111,novice,MIRAD_TOWER_LEVEL_,DEADR_DEADRIVER_SH,Mirado,Deadriver,15.52,5.5,9.0,pilgrim_bus,17,2036-10-11T03:00:00,True,True
111,7,trav_0111,novice,DEADR_DEADRIVER_SH,MIRAD_MIRADO_GATE_,Deadriver,Mirado,15.01,4.5,8.5,pilgrim_bus,20,2036-10-14T06:00:00,False,True
112,0,trav_0112,archivist,CAPIT_INNER_TENEME,YELLE_STALL_TOWN_B,Capital,Yeller,19.77,5.5,4.5,truck,2,2036-01-12T08:00:00,True,False
112,1,trav_0112,archivist,YELLE_STALL_TOWN_B,DEADR_BROKEN_DEADR,Yeller,Deadriver,15.65,6.5,7.0,bus,6,2036-01-16T11:00:00,True,True
112,2,trav_0112,archivist,DEADR_BROKEN_DEADR,MIRAD_TOWER_LEVEL_,Deadriver,Mirado,14.56,6.5,9.5,truck,11,2036-01-21T17:00:00,False,True
112,3,trav_0112,archivist,MIRAD_TOWER_LEVEL_,CAPIT_OUTER_ARCHIV,Mirado,Capital,20.33,4.0,8.0,car,11,2036-01-21T20:00:00,False,True
112,4,trav_0112,archivist,CAPIT_OUTER_ARCHIV,NORTH_TRIAL_FIELD_,Capital,Northo,17.19,3.0,7.0,bus,14,2036-01-24T22:00:00,False,True
112,5,trav_0112,archivist,NORTH_TRIAL_FIELD_,MIRAD_MIRADO_STICK,Northo,Mirado,17.7,4.5,8.0,truck,17,2036-01-27T22:00:00,False,True
112,6,trav_0112,archivist,MIRAD_MIRADO_STICK,CAPIT_DEADRIVER_FE,Mirado,Capital,18.39,4.0,7.5,truck,18,2036-01-28T04:00:00,False,True
112,7,trav_0112,archivist,CAPIT_DEADRIVER_FE,YELLE_YELLER_QUARR,Capital,Yeller,18.78,6.0,7.0,bus,23,2036-02-02T06:00:00,True,False
113,0,trav_0113,novice,CAPIT_INNER_TENEME,NORTH_TRIAL_FIELD_,Capital,Northo,20.86,4.5,6.0,on_foot,3,2034-03-15T00:00:00,False,True
113,1,trav_0113,novice,NORTH_TRIAL_FIELD_,MIRAD_TOWER_LEVEL_,Northo,Mirado,16.2,5.0,9.0,on_foot,5,2034-03-17T02:00:00,False,True
113,2,trav_0113,novice,MIRAD_TOWER_LEVEL_,NORTH_PILGRIM_WAY_,Mirado,Northo,15.24,4.0,8.5,on_foot,5,2034-03-17T05:00:00,False,True
113,3,trav_0113,novice,NORTH_PILGRIM_WAY_,CAPIT_DEADRIVER_FE,Northo,Capital,23.56,2.5,7.0,pilgrim_bus,7,2034-03-19T05:00:00,False,True
113,4,trav_0113,novice,CAPIT_DEADRIVER_FE,NORTH_HOUSE_OF_THE,Capital,Northo,21.63,3.0,8.0,pilgrim_bus,7,2034-03-19T09:00:00,False,True
113,5,trav_0113,novice,NORTH_HOUSE_OF_THE,MIRAD_MIRADO_CAMPG,Northo,Mirado,19.18,3.0,8.0,on_foot,9,2034-03-21T12:00:00,False,True
114,0,trav_0114,teen,CAPEA_DEAD_RIVER_O,DEADR_DEAD_RIVER_W,Capeast,Deadriver,19.11,4.5,7.5,car,0,2039-05-02T01:00:00,False,True
114,1,trav_0114,teen,DEADR_DEAD_RIVER_W,YELLE_STALL_TOWN_W,Deadriver,Yeller,21.29,5.5,7.0,bus,5,2039-05-07T06:00:00,True,True
114,2,trav_0114,teen,YELLE_STALL_TOWN_W,DEADR_DEAD_RIVER_E,Yeller,Deadriver,14.21,5.5,7.0,bus,10,2039-05-12T12:00:00,True,True
114,3,trav_0114,teen,DEADR_DEAD_RIVER_E,CAPIT_CENTRAL_ARCH,Deadriver,Capital,24.78,4.0,8.5,car,14,2039-05-16T13:00:00,False,True
114,4,trav_0114,teen,CAPIT_CENTRAL_ARCH,DEADR_FERRYMANS_DO,Capital,Deadriver,23.53,3.5,8.5,truck,18,2039-05-20T14:00:00,True,True
114,5,trav_0114,teen,DEADR_FERRYMANS_DO,YELLE_BONE_HUSK_MA,Deadriver,Yeller,24.63,5.5,7.5,bus,22,2039-05-24T14:00:00,True,True
115,0,trav_0115,teen,CAPEA_DUSTY_SOCCER,CAPIT_KACHOT_CARDH,Capeast,Capital,24.44,3.5,4.0,car,1,2036-01-19T02:00:00,False,False
115,1,trav_0115,teen,CAPIT_KACHOT_CARDH,CAPEA_DEAD_RIVER_O,Capital,Capeast,23.87,3.5,5.5,bus,6,2036-01-24T04:00:00,False,False
115,2,trav_0115,teen,CAPEA_DEAD_RIVER_O,DEADR_FERRYMANS_DO,Capeast,Deadriver,22.03,4.0,7.5,truck,10,2036-01-28T07:00:00,False,True
115,3,trav_0115,teen,DEADR_FERRYMANS_DO,CAPEA_RIVERSLAND_S,Deadriver,Capeast,15.68,3.5,6.0,bus,12,2036-01-30T12:00:00,False,True
115,4,trav_0115,teen,CAPEA_RIVERSLAND_S,DENSM_DENSMOK_BUS_,Capeast,Densmok,16.27,2.5,3.0,truck,13,2036-01-31T20:00:00,False,False
115,5,trav_0115,teen,DENSM_DENSMOK_BUS_,YELLE_STALL_TOWN_W,Densmok,Yeller,22.8,4.0,4.0,truck,15,2036-02-02T00:00:00,True,False
116,0,trav_0116,archivist,CAPIT_CENTRAL_ARCH,DEADR_FERRYMANS_DO,Capital,Deadriver,20.66,3.5,8.5,bus,4,2032-03-05T03:00:00,False,True
116,1,trav_0116,archivist,DEADR_FERRYMANS_DO,CAPEA_CAPEAST_ARTE,Deadriver,Capeast,21.56,4.5,6.0,car,6,2032-03-07T04:00:00,False,True
116,2,trav_0116,archivist,CAPEA_CAPEAST_ARTE,MIRAD_TOWER_LEVEL_,Capeast,Mirado,15.47,5.0,6.5,truck,10,2032-03-11T11:00:00,False,True
116,3,trav_0116,archivist,MIRAD_TOWER_LEVEL_,CAPIT_CAPITAL_TRAI,Mirado,Capital,21.15,5.0,7.0,car,11,2032-03-12T17:00:00,False,True
116,4,trav_0116,archivist,CAPIT_CAPITAL_TRAI,DEADR_BROKEN_DEADR,Capital,Deadriver,19.21,5.5,6.5,car,12,2032-03-13T20:00:00,True,True
116,5,trav_0116,archivist,DEADR_BROKEN_DEADR,CAPIT_CAPITAL_TRAI,Deadriver,Capital,22.41,5.5,6.5,bus,13,2032-03-14T00:00:00,False,True
116,6,trav_0116,archivist,CAPIT_CAPITAL_TRAI,DENSM_SMOKELINE_IN,Capital,Densmok,22.17,4.5,3.5,bus,14,2032-03-15T03:00:00,False,False
116,7,trav_0116,archivist,DENSM_SMOKELINE_IN,CAPEA_CAPEAST_YOUT,Densmok,Capeast,15.95,3.5,3.5,truck,17,2032-03-18T10:00:00,False,False
116,8,trav_0116,archivist,CAPEA_CAPEAST_YOUT,DENSM_DENSMOK_HILL,Capeast,Densmok,17.57,3.0,3.5,car,20,2032-03-21T13:00:00,False,False
117,0,trav_0117,trader,DENSM_DENSMOK_HILL,CAPIT_KACHOT_CARDH,Densmok,Capital,23.73,4.0,4.0,cart,2,2034-08-15T07:00:00,False,False
117,1,trav_0117,trader,CAPIT_KACHOT_CARDH,DEADR_DEADRIVER_SH,Capital,Deadriver,18.65,4.5,6.5,cart,6,2034-08-19T07:00:00,False,True
117,2,trav_0117,trader,DEADR_DEADRIVER_SH,YELLE_OLD_ROPE_BRI,Deadriver,Yeller,19.1,6.5,7.5,cart,11,2034-08-24T14:00:00,True,True
117,3,trav_0117,trader,YELLE_OLD_ROPE_BRI,DEADR_BROKEN_DEADR,Yeller,Deadriver,21.95,7.5,8.0,cart,11,2034-08-24T16:00:00,True,True
117,4,trav_0117,trader,DEADR_BROKEN_DEADR,CAPIT_CENTRAL_ARCH,Deadriver,Capital,18.32,4.5,8.5,truck,13,2034-08-26T23:00:00,True,True
117,5,trav_0117,trader,CAPIT_CENTRAL_ARCH,YELLE_OLD_ROPE_BRI,Capital,Yeller,20.49,5.0,7.5,truck,19,2034-09-01T02:00:00,True,False
117,6,trav_0117,trader,YELLE_OLD_ROPE_BRI,CAPIT_PAPER_BINDER,Yeller,Capital,14.99,5.0,6.0,cart,21,2034-09-03T04:00:00,True,False
117,7,trav_0117,trader,CAPIT_PAPER_BINDER,DENSM_OLD_QUARRY_R,Capital,Densmok,15.0,3.0,4.0,truck,26,2034-09-08T11:00:00,False,False
117,8,trav_0117,trader,DENSM_OLD_QUARRY_R,YELLE_YELLER_QUARR,Densmok,Yeller,14.94,6.5,5.0,cart,31,2034-09-13T17:00:00,True,False
117,9,trav_0117,trader,YELLE_YELLER_QUARR,YELLE_BONE_HUSK_MA,Yeller,Yeller,5.17,7.5,6.5,on_foot,34,2034-09-16T17:00:00,True,False
118,0,trav_0118,mapmaker,CAPEA_RIVERSLAND_H,DEADR_DEAD_RIVER_E,Capeast,Deadriver,19.49,4.0,6.0,unknown,0,2037-08-28T07:00:00,True,True
118,1,trav_0118,mapmaker,DEADR_DEAD_RIVER_E,MIRAD_MIRADO_GATE_,Deadriver,Mirado,18.99,5.0,9.0,on_foot,3,2037-08-31T08:00:00,False,True
118,2,trav_0118,mapmaker,MIRAD_MIRADO_GATE_,NORTH_HOUSE_OF_THE,Mirado,Northo,16.69,3.5,9.0,on_foot,7,2037-09-04T12:00:00,False,True
118,3,trav_0118,mapmaker,NORTH_HOUSE_OF_THE,MIRAD_TOWER_LEVEL_,Northo,Mirado,14.54,4.5,9.5,unknown,8,2037-09-05T12:00:00,False,True
118,4,trav_0118,mapmaker,MIRAD_TOWER_LEVEL_,NORTH_NORTHO_GATEH,Mirado,Northo,14.4,4.5,8.5,unknown,8,2037-09-05T16:00:00,False,True
118,5,trav_0118,mapmaker,NORTH_NORTHO_GATEH,MIRAD_MIRADO_GATE_,Northo,Mirado,24.12,3.5,8.0,unknown,8,2037-09-05T17:00:00,False,True
119,0,trav_0119,mapmaker,CAPEA_RIVERSLAND_H,DEADR_BROKEN_DEADR,Capeast,Deadriver,19.77,4.5,6.0,on_foot,5,2035-09-19T03:00:00,False,True
119,1,trav_0119,mapmaker,DEADR_BROKEN_DEADR,MIRAD_MIRADO_CAMPG,Deadriver,Mirado,20.29,5.0,8.0,unknown,10,2035-09-24T11:00:00,False,True
119,2,trav_0119,mapmaker,MIRAD_MIRADO_CAMPG,MIRAD_TOWER_LEVEL_,Mirado,Mirado,8.96,4.5,8.5,unknown,14,2035-09-28T15:00:00,False,True
119,3,trav_0119,mapmaker,MIRAD_TOWER_LEVEL_,NORTH_HOUSE_OF_STO,Mirado,Northo,20.7,4.5,9.0,unknown,16,2035-09-30T19:00:00,False,True
119,4,trav_0119,mapmaker,NORTH_HOUSE_OF_STO,CAPIT_CAPITAL_TRAI,Northo,Capital,24.2,3.5,6.0,unknown,21,2035-10-05T02:00:00,False,True
119,5,trav_0119,mapmaker,CAPIT_CAPITAL_TRAI,DENSM_OVERPASS_GRA,Capital,Densmok,19.42,4.0,4.0,unknown,22,2035-10-06T05:00:00,False,False
119,6,trav_0119,mapmaker,DENSM_OVERPASS_GRA,YELLE_TRAP_FIELDS_,Densmok,Yeller,24.77,5.5,4.5,on_foot,22,2035-10-06T06:00:00,True,False
119,7,trav_0119,mapmaker,YELLE_TRAP_FIELDS_,DEADR_DEAD_RIVER_W,Yeller,Deadriver,19.11,6.5,7.0,unknown,22,2035-10-06T09:00:00,True,True
119,8,trav_0119,mapmaker,DEADR_DEAD_RIVER_W,MIRAD_MIRADO_STICK,Deadriver,Mirado,18.55,5.5,8.5,on_foot,24,2035-10-08T14:00:00,False,True
119,9,trav_0119,mapmaker,MIRAD_MIRADO_STICK,DEADR_FERRYMANS_DO,Mirado,Deadriver,14.12,5.0,8.5,on_foot,25,2035-10-09T18:00:00,True,True
120,0,trav_0120,trader,YELLE_YELLER_GUIDE,YELLE_YELLER_GUIDE,Yeller,Yeller,10.19,3.0,5.0,on_foot,2,2036-12-04T05:00:00,True,False
120,1,trav_0120,trader,YELLE_YELLER_GUIDE,DEADR_DEAD_RIVER_W,Yeller,Deadriver,16.29,4.5,7.0,truck,7,2036-12-09T10:00:00,True,True
120,2,trav_0120,trader,DEADR_DEAD_RIVER_W,YELLE_TRAP_FIELDS_,Deadriver,Yeller,14.73,6.5,7.0,cart,8,2036-12-10T14:00:00,True,True
120,3,trav_0120,trader,YELLE_TRAP_FIELDS_,CAPIT_CITY_WALL_EA,Yeller,Capital,17.73,5.0,5.5,cart,11,2036-12-13T22:00:00,True,False
120,4,trav_0120,trader,CAPIT_CITY_WALL_EA,YELLE_TRAP_FIELDS_,Capital,Yeller,20.28,5.0,5.5,cart,15,2036-12-17T00:00:00,True,False
120,5,trav_0120,trader,YELLE_TRAP_FIELDS_,CAPIT_CITY_WALL_EA,Yeller,Capital,23.51,5.0,5.5,cart,17,2036-12-19T05:00:00,True,False
120,6,trav_0120,trader,CAPIT_CITY_WALL_EA,MIRAD_MIRADO_CAMPG,Capital,Mirado,16.99,3.0,6.5,cart,17,2036-12-19T12:00:00,False,True
120,7,trav_0120,trader,MIRAD_MIRADO_CAMPG,NORTH_PILGRIM_WAY_,Mirado,Northo,18.09,2.5,7.0,truck,19,2036-12-21T15:00:00,False,True
120,8,trav_0120,trader,NORTH_PILGRIM_WAY_,YELLE_YELLER_GUIDE,Northo,Yeller,15.93,2.5,6.0,cart,21,2036-12-23T15:00:00,True,True
121,0,trav_0121,mapmaker,CAPIT_CITY_WALL_QU,MIRAD_MIRADO_STICK,Capital,Mirado,17.42,4.5,7.0,unknown,0,2038-02-01T01:00:00,False,True
121,1,trav_0121,mapmaker,MIRAD_MIRADO_STICK,MIRAD_MIRADO_GATE_,Mirado,Mirado,6.14,4.5,8.5,unknown,0,2038-02-01T02:00:00,False,True
121,2,trav_0121,mapmaker,MIRAD_MIRADO_GATE_,NORTH_TRIAL_FIELD_,Mirado,Northo,14.25,4.0,8.5,unknown,2,2038-02-03T05:00:00,False,True
121,3,trav_0121,mapmaker,NORTH_TRIAL_FIELD_,DEADR_DEAD_RIVER_W,Northo,Deadriver,16.21,5.0,8.5,unknown,4,2038-02-05T09:00:00,False,True
121,4,trav_0121,mapmaker,DEADR_DEAD_RIVER_W,CAPEA_MIRADO_STICK,Deadriver,Capeast,21.38,4.5,7.0,on_foot,6,2038-02-07T11:00:00,True,True
121,5,trav_0121,mapmaker,CAPEA_MIRADO_STICK,CAPIT_PAPER_BINDER,Capeast,Capital,14.17,2.5,5.0,on_foot,10,2038-02-11T19:00:00,False,False
122,0,trav_0122,teen,DENSM_DENSMOK_STRI,YELLE_FLOODED_SINK,Densmok,Yeller,23.94,6.0,5.5,car,0,2030-03-01T01:00:00,True,False
122,1,trav_0122,teen,YELLE_FLOODED_SINK,YELLE_STALL_TOWN_B,Yeller,Yeller,1.59,7.5,6.5,on_foot,3,2030-03-04T07:00:00,True,False
122,2,trav_0122,teen,YELLE_STALL_TOWN_B,YELLE_OLD_ROPE_BRI,Yeller,Yeller,8.75,7.0,6.0,cart,7,2030-03-08T14:00:00,True,False
122,3,trav_0122,teen,YELLE_OLD_ROPE_BRI,YELLE_YELLER_GUIDE,Yeller,Yeller,4.44,5.5,6.0,on_foot,8,2030-03-09T22:00:00,True,False
123,0,trav_0123,mapmaker,CAPEA_DUSTY_SOCCER,DEADR_FERRYMANS_DO,Capeast,Deadriver,17.87,4.0,6.0,unknown,3,2031-08-07T02:00:00,True,True
123,1,trav_0123,mapmaker,DEADR_FERRYMANS_DO,MIRAD_TOWER_LEVEL_,Deadriver,Mirado,20.65,5.5,9.5,on_foot,4,2031-08-08T10:00:00,True,True
123,2,trav_0123,mapmaker,MIRAD_TOWER_LEVEL_,DEADR_DEAD_RIVER_E,Mirado,Deadriver,17.58,6.0,9.5,unknown,9,2031-08-13T11:00:00,False,True
123,3,trav_0123,mapmaker,DEADR_DEAD_RIVER_E,YELLE_STALL_TOWN_B,Deadriver,Yeller,18.41,6.0,7.0,on_foot,12,2031-08-16T14:00:00,True,True
123,4,trav_0123,mapmaker,YELLE_STALL_TOWN_B,CAPIT_INNER_TENEME,Yeller,Capital,20.03,5.5,4.5,on_foot,15,2031-08-19T20:00:00,True,False
123,5,trav_0123,mapmaker,CAPIT_INNER_TENEME,MIRAD_TOWER_LEVEL_,Capital,Mirado,17.75,5.5,7.0,unknown,21,2031-08-25T02:00:00,False,True
123,6,trav_0123,mapmaker,MIRAD_TOWER_LEVEL_,DEADR_BROKEN_DEADR,Mirado,Deadriver,20.24,6.5,9.5,on_foot,23,2031-08-27T10:00:00,False,True
123,7,trav_0123,mapmaker,DEADR_BROKEN_DEADR,DEADR_DEAD_RIVER_W,Deadriver,Deadriver,8.29,6.5,9.0,unknown,23,2031-08-27T17:00:00,True,True
124,0,trav_0124,trader,DENSM_DENSMOK_BUS_,CAPIT_CENTRAL_ARCH,Densmok,Capital,17.3,2.5,5.5,truck,5,2033-11-16T04:00:00,False,False
124,1,trav_0124,trader,CAPIT_CENTRAL_ARCH,YELLE_TRAP_FIELDS_,Capital,Yeller,21.9,4.5,6.5,cart,7,2033-11-18T05:00:00,True,False
124,2,trav_0124,trader,YELLE_TRAP_FIELDS_,DEADR_DEAD_RIVER_E,Yeller,Deadriver,20.73,6.5,7.0,cart,11,2033-11-22T11:00:00,True,True
124,3,trav_0124,trader,DEADR_DEAD_RIVER_E,YELLE_YELLER_GUIDE,Deadriver,Yeller,23.38,4.5,7.0,cart,11,2033-11-22T16:00:00,True,True
124,4,trav_0124,trader,YELLE_YELLER_GUIDE,DEADR_DEADRIVER_SH,Yeller,Deadriver,14.01,4.0,6.5,cart,15,2033-11-26T21:00:00,True,True
124,5,trav_0124,trader,DEADR_DEADRIVER_SH,CAPIT_CAPITAL_TRAI,Deadriver,Capital,23.47,4.5,6.0,truck,16,2033-11-27T00:00:00,False,True
124,6,trav_0124,trader,CAPIT_CAPITAL_TRAI,YELLE_QUARRY_RIM_S,Capital,Yeller,20.88,5.5,4.0,truck,21,2033-12-02T06:00:00,True,False
124,7,trav_0124,trader,YELLE_QUARRY_RIM_S,YELLE_FLOODED_SINK,Yeller,Yeller,5.2,8.0,6.0,on_foot,25,2033-12-06T09:00:00,True,False
124,8,trav_0124,trader,YELLE_FLOODED_SINK,CAPIT_DEADRIVER_FE,Yeller,Capital,19.22,6.0,7.5,truck,26,2033-12-07T17:00:00,True,False
124,9,trav_0124,trader,CAPIT_DEADRIVER_FE,CAPEA_MIRADO_STICK,Capital,Capeast,23.28,3.0,6.0,cart,28,2033-12-09T23:00:00,False,False
124,10,trav_0124,trader,CAPEA_MIRADO_STICK,YELLE_BONE_HUSK_MA,Capeast,Yeller,17.17,4.5,5.5,cart,34,2033-12-15T01:00:00,True,False
125,0,trav_0125,teen,CAPEA_CAPEAST_ARTE,CAPIT_CITY_WALL_EA,Capeast,Capital,19.0,3.5,4.5,car,3,2039-07-23T08:00:00,False,False
125,1,trav_0125,teen,CAPIT_CITY_WALL_EA,DENSM_DENSMOK_BUS_,Capital,Densmok,18.23,3.0,4.5,car,4,2039-07-24T10:00:00,False,False
126,0,trav_0126,novice,NORTH_HOUSE_OF_STO,MIRAD_MIRADO_GATE_,Northo,Mirado,18.99,3.5,8.5,pilgrim_bus,3,2038-01-19T05:00:00,False,True
126,1,trav_0126,novice,MIRAD_MIRADO_GATE_,NORTH_COLLAPSED_CH,Mirado,Northo,17.88,4.5,8.5,on_foot,5,2038-01-21T09:00:00,False,True
126,2,trav_0126,novice,NORTH_COLLAPSED_CH,MIRAD_MIRADO_STICK,Northo,Mirado,14.39,5.0,8.0,pilgrim_bus,9,2038-01-25T13:00:00,False,True
