event_id,journey_id,event_sequence,event_type,event_subtype,day_of_journey,outcome,outcome_impact,is_regulatory
JRN-BAG-0317-E008,JRN-BAG-0317,8,trade_difficulty,market_closure,62,unresolved,0.189,False
JRN-BAG-0318-E002,JRN-BAG-0318,1,creature_attack,Stakdur,4,resolved_favorably,0.4,True
JRN-BAG-0318-E004,JRN-BAG-0318,2,interpersonal,companion_conflict,11,resolved_poorly,-0.65,True
JRN-BAG-0318-E003,JRN-BAG-0318,3,encounter,fellow_trader,13,resolved_favorably,0.211,False
JRN-BAG-0318-E001,JRN-BAG-0318,4,trade_difficulty,counterfeit_goods,14,resolved_poorly,-0.681,False
JRN-BAG-0318-E006,JRN-BAG-0318,5,encounter,fellow_trader,18,resolved_poorly,-0.556,False
JRN-BAG-0318-E007,JRN-BAG-0318,6,trade_difficulty,weighted_coins,22,resolved_favorably,0.225,True
JRN-BAG-0318-E005,JRN-BAG-0318,7,interpersonal,robbery,27,resolved_poorly,-0.49,False
JRN-BAG-0318-E008,JRN-BAG-0318,8,trade_difficulty,buyer_default,31,unresolved,-0.111,False
JRN-BAG-0318-E009,JRN-BAG-0318,9,creature_attack,night_crawler,45,resolved_poorly,-0.594,False
JRN-BAG-0319-E002,JRN-BAG-0319,1,trade_difficulty,counterfeit_goods,2,resolved_poorly,-0.618,False
JRN-BAG-0319-E005,JRN-BAG-0319,2,discovery,valuable_site,3,resolved_favorably,0.744,True
JRN-BAG-0319-E004,JRN-BAG-0319,3,delay,illness,14,resolved_poorly,-0.751,True
JRN-BAG-0319-E001,JRN-BAG-0319,4,creature_attack,Stakdur,22,resolved_favorably,0.533,True
JRN-BAG-0319-E003,JRN-BAG-0319,5,delay,bridge_out,22,resolved_poorly,-0.551,True
JRN-BAG-0319-E007,JRN-BAG-0319,6,creature_attack,unknown,27,resolved_poorly,-0.242,False
JRN-BAG-0319-E009,JRN-BAG-0319,7,delay,illness,30,resolved_favorably,0.759,True
JRN-BAG-0319-E006,JRN-BAG-0319,8,discovery,opportunity,37,resolved_favorably,0.703,False
JRN-BAG-0319-E008,JRN-BAG-0319,9,creature_attack,territorial_bird,43,unresolved,0.233,False
JRN-BAG-0319-E010,JRN-BAG-0319,10,weather,extreme_heat,53,resolved_favorably,0.352,True
JRN-BAG-0319-E012,JRN-BAG-0319,11,creature_attack,Maw_Beast,53,resolved_poorly,-0.79,False
JRN-BAG-0319-E011,JRN-BAG-0319,12,discovery,opportunity,57,unresolved,0.233,True
JRN-BAG-0320-E001,JRN-BAG-0320,1,weather,fog,4,unresolved,0.282,False
JRN-BAG-0320-E003,JRN-BAG-0320,2,interpersonal,local_hospitality,10,resolved_favorably,0.205,False
JRN-BAG-0320-E002,JRN-BAG-0320,3,trade_difficulty,weighted_coins,14,resolved_favorably,0.723,False
JRN-BAG-0320-E005,JRN-BAG-0320,4,trade_difficulty,weighted_coins,19,resolved_favorably,0.751,True
JRN-BAG-0320-E006,JRN-BAG-0320,5,delay,equipment_failure,19,unresolved,0.089,False
JRN-BAG-0320-E007,JRN-BAG-0320,6,trade_difficulty,price_collapse,23,resolved_favorably,0.242,False
JRN-BAG-0320-E004,JRN-BAG-0320,7,interpersonal,robbery,24,resolved_favorably,0.204,False
JRN-BAG-0320-E009,JRN-BAG-0320,8,encounter,wanderer,34,unresolved,-0.185,False
JRN-BAG-0320-E010,JRN-BAG-0320,9,weather,storm,34,unresolved,0.181,False
JRN-BAG-0320-E008,JRN-BAG-0320,10,interpersonal,companion_conflict,41,resolved_poorly,-0.689,False
JRN-BAG-0321-E001,JRN-BAG-0321,1,trade_difficulty,counterfeit_goods,23,resolved_poorly,-0.628,False
JRN-BAG-0321-E003,JRN-BAG-0321,2,delay,border_closure,40,resolved_poorly,-0.767,False
JRN-BAG-0321-E006,JRN-BAG-0321,3,weather,flooding,41,resolved_poorly,-0.324,True
JRN-BAG-0321-E005,JRN-BAG-0321,4,creature_attack,unknown,46,resolved_poorly,-0.659,False
JRN-BAG-0321-E002,JRN-BAG-0321,5,weather,cold_snap,53,resolved_poorly,-0.798,False
JRN-BAG-0321-E004,JRN-BAG-0321,6,weather,flooding,53,resolved_poorly,-0.626,False
JRN-BAG-0322-E002,JRN-BAG-0322,1,creature_attack,night_crawler,6,unresolved,0.247,False
JRN-BAG-0322-E003,JRN-BAG-0322,2,trade_difficulty,buyer_default,17,resolved_poorly,-0.548,True
JRN-BAG-0322-E001,JRN-BAG-0322,3,weather,cold_snap,19,resolved_favorably,0.776,False
JRN-BAG-0322-E005,JRN-BAG-0322,4,interpersonal,official_harassment,24,resolved_poorly,-0.395,False
JRN-BAG-0322-E006,JRN-BAG-0322,5,creature_attack,night_crawler,25,resolved_poorly,-0.635,False
JRN-BAG-0322-E004,JRN-BAG-0322,6,creature_attack,swarm,27,resolved_poorly,-0.438,False
JRN-BAG-0322-E009,JRN-BAG-0322,7,creature_attack,night_crawler,44,resolved_favorably,0.408,False
JRN-BAG-0322-E008,JRN-BAG-0322,8,creature_attack,unknown,56,unresolved,0.29,False
JRN-BAG-0322-E007,JRN-BAG-0322,9,weather,cold_snap,61,resolved_favorably,0.734,False
JRN-BAG-0323-E003,JRN-BAG-0323,1,interpersonal,companion_conflict,3,resolved_favorably,0.721,True
JRN-BAG-0323-E001,JRN-BAG-0323,2,discovery,technique,4,unresolved,0.024,False
JRN-BAG-0323-E004,JRN-BAG-0323,3,delay,illness,8,resolved_favorably,0.735,True
JRN-BAG-0323-E002,JRN-BAG-0323,4,interpersonal,helpful_stranger,11,resolved_favorably,0.358,False
JRN-BAG-0323-E006,JRN-BAG-0323,5,discovery,opportunity,13,unresolved,-0.236,False
JRN-BAG-0323-E007,JRN-BAG-0323,6,interpersonal,robbery,15,unresolved,0.248,False
JRN-BAG-0323-E005,JRN-BAG-0323,7,creature_attack,swarm,17,resolved_poorly,-0.551,True
JRN-BAG-0323-E008,JRN-BAG-0323,8,delay,lost,18,resolved_poorly,-0.716,False
JRN-BAG-0323-E009,JRN-BAG-0323,9,interpersonal,helpful_stranger,26,resolved_poorly,-0.255,False
JRN-BAG-0323-E011,JRN-BAG-0323,10,delay,bridge_out,32,resolved_favorably,0.456,False
JRN-BAG-0323-E012,JRN-BAG-0323,11,trade_difficulty,market_closure,33,unresolved,-0.173,False
JRN-BAG-0323-E010,JRN-BAG-0323,12,interpersonal,local_hospitality,36,resolved_favorably,0.209,False
JRN-BAG-0324-E001,JRN-BAG-0324,1,trade_success,premium_price,14,resolved_favorably,0.529,False
JRN-BAG-0324-E002,JRN-BAG-0324,2,delay,border_closure,48,resolved_poorly,-0.511,True
JRN-BAG-0324-E003,JRN-BAG-0324,3,encounter,potential_partner,49,resolved_favorably,0.235,False
JRN-BAG-0324-E004,JRN-BAG-0324,4,weather,drought,50,resolved_poorly,-0.256,False
JRN-BAG-0324-E006,JRN-BAG-0324,5,trade_difficulty,market_closure,60,resolved_poorly,-0.698,False
JRN-BAG-0324-E005,JRN-BAG-0324,6,delay,equipment_failure,72,resolved_poorly,-0.573,False
JRN-BAG-0325-E001,JRN-BAG-0325,1,trade_difficulty,scam_attempt,6,resolved_poorly,-0.674,False
JRN-BAG-0325-E004,JRN-BAG-0325,2,interpersonal,robbery,8,resolved_favorably,0.336,False
JRN-BAG-0325-E002,JRN-BAG-0325,3,trade_difficulty,counterfeit_goods,13,resolved_poorly,-0.688,True
JRN-BAG-0325-E003,JRN-BAG-0325,4,trade_difficulty,scam_attempt,14,resolved_favorably,0.716,False
JRN-BAG-0325-E006,JRN-BAG-0325,5,delay,border_closure,21,resolved_favorably,0.233,False
JRN-BAG-0325-E008,JRN-BAG-0325,6,delay,equipment_failure,29,resolved_poorly,-0.376,False
JRN-BAG-0325-E005,JRN-BAG-0325,7,trade_difficulty,scam_attempt,31,unresolved,0.202,True
JRN-BAG-0325-E007,JRN-BAG-0325,8,encounter,potential_partner,34,resolved_favorably,0.762,False
JRN-BAG-0325-E012,JRN-BAG-0325,9,weather,fog,37,unresolved,-0.087,False
JRN-BAG-0325-E011,JRN-BAG-0325,10,trade_difficulty,scam_attempt,39,resolved_poorly,-0.567,False
JRN-BAG-0325-E010,JRN-BAG-0325,11,weather,storm,49,resolved_favorably,0.683,False
JRN-BAG-0325-E009,JRN-BAG-0325,12,weather,storm,51,unresolved,-0.037,False
JRN-BAG-0326-E003,JRN-BAG-0326,1,trade_difficulty,scam_attempt,2,resolved_poorly,-0.683,False
JRN-BAG-0326-E001,JRN-BAG-0326,2,trade_difficulty,buyer_default,3,resolved_favorably,0.76,False
JRN-BAG-0326-E002,JRN-BAG-0326,3,weather,drought,3,resolved_favorably,0.617,True
JRN-BAG-0326-E004,JRN-BAG-0326,4,trade_difficulty,scam_attempt,16,resolved_favorably,0.477,False
JRN-BAG-0326-E006,JRN-BAG-0326,5,weather,flooding,19,resolved_favorably,0.49,False
JRN-BAG-0326-E008,JRN-BAG-0326,6,creature_attack,night_crawler,23,resolved_favorably,0.264,False
JRN-BAG-0326-E005,JRN-BAG-0326,7,delay,illness,25,resolved_poorly,-0.642,False
JRN-BAG-0326-E007,JRN-BAG-0326,8,creature_attack,territorial_bird,29,resolved_favorably,0.277,True
JRN-BAG-0326-E010,JRN-BAG-0326,9,creature_attack,unknown,35,resolved_favorably,0.25,False
JRN-BAG-0326-E009,JRN-BAG-0326,10,interpersonal,robbery,42,resolved_favorably,0.234,False
JRN-BAG-0327-E001,JRN-BAG-0327,1,weather,flooding,3,unresolved,0.139,True
JRN-BAG-0327-E004,JRN-BAG-0327,2,interpersonal,official_harassment,3,resolved_poorly,-0.303,False
JRN-BAG-0327-E002,JRN-BAG-0327,3,creature_attack,unknown,8,unresolved,-0.253,False
JRN-BAG-0327-E003,JRN-BAG-0327,4,weather,cold_snap,11,resolved_poorly,-0.552,True
JRN-BAG-0327-E005,JRN-BAG-0327,5,creature_attack,night_crawler,19,resolved_poorly,-0.309,False
JRN-BAG-0327-E007,JRN-BAG-0327,6,encounter,desperate_person,19,unresolved,0.158,False
JRN-BAG-0327-E006,JRN-BAG-0327,7,weather,fog,20,resolved_poorly,-0.487,False
JRN-BAG-0327-E008,JRN-BAG-0327,8,trade_difficulty,price_collapse,26,resolved_poorly,-0.325,False
JRN-BAG-0327-E010,JRN-BAG-0327,9,discovery,technique,26,resolved_poorly,-0.379,True
JRN-BAG-0327-E009,JRN-BAG-0327,10,weather,extreme_heat,29,resolved_favorably,0.221,False
JRN-BAG-0328-E001,JRN-BAG-0328,1,trade_difficulty,buyer_default,7,resolved_poorly,-0.781,True
JRN-BAG-0328-E004,JRN-BAG-0328,2,creature_attack,unknown,7,unresolved,0.049,False
JRN-BAG-0328-E003,JRN-BAG-0328,3,creature_attack,unknown,9,resolved_poorly,-0.536,False
JRN-BAG-0328-E002,JRN-BAG-0328,4,weather,fog,11,resolved_favorably,0.35,False
JRN-BAG-0328-E007,JRN-BAG-0328,5,creature_attack,Maw_Beast,22,resolved_poorly,-0.531,True
JRN-BAG-0328-E006,JRN-BAG-0328,6,interpersonal,companion_conflict,24,resolved_poorly,-0.691,True
JRN-BAG-0328-E005,JRN-BAG-0328,7,creature_attack,Maw_Beast,36,resolved_favorably,0.748,False
JRN-BAG-0328-E008,JRN-BAG-0328,8,trade_difficulty,scam_attempt,45,resolved_poorly,-0.222,False
JRN-BAG-0328-E009,JRN-BAG-0328,9,creature_attack,Maw_Beast,52,resolved_poorly,-0.406,False
JRN-BAG-0328-E010,JRN-BAG-0328,10,encounter,fellow_trader,58,resolved_favorably,0.326,False
JRN-BAG-0329-E001,JRN-BAG-0329,1,interpersonal,local_hospitality,5,resolved_favorably,0.484,False
JRN-BAG-0329-E002,JRN-BAG-0329,2,weather,fog,9,resolved_favorably,0.72,False
JRN-BAG-0329-E004,JRN-BAG-0329,3,interpersonal,companion_conflict,17,unresolved,-0.183,False
JRN-BAG-0329-E006,JRN-BAG-0329,4,interpersonal,guide_betrayal,20,resolved_poorly,-0.316,True
JRN-BAG-0329-E003,JRN-BAG-0329,5,delay,lost,24,resolved_poorly,-0.798,False
JRN-BAG-0329-E005,JRN-BAG-0329,6,weather,flooding,27,resolved_poorly,-0.53,True
JRN-BAG-0329-E008,JRN-BAG-0329,7,creature_attack,Maw_Beast,34,resolved_favorably,0.633,False
JRN-BAG-0329-E010,JRN-BAG-0329,8,discovery,opportunity,34,resolved_favorably,0.662,False
JRN-BAG-0329-E009,JRN-BAG-0329,9,weather,flooding,38,resolved_favorably,0.355,False
JRN-BAG-0329-E007,JRN-BAG-0329,10,weather,cold_snap,43,unresolved,0.123,False
JRN-BAG-0330-E002,JRN-BAG-0330,1,encounter,wanderer,12,resolved_favorably,0.235,False
JRN-BAG-0330-E001,JRN-BAG-0330,2,trade_success,premium_price,18,resolved_favorably,0.348,False
JRN-BAG-0330-E004,JRN-BAG-0330,3,creature_attack,unknown,22,unresolved,0.042,False
JRN-BAG-0330-E003,JRN-BAG-0330,4,trade_difficulty,counterfeit_goods,23,resolved_favorably,0.644,False
JRN-BAG-0330-E005,JRN-BAG-0330,5,trade_success,repeat_customer,24,resolved_favorably,0.599,False
JRN-BAG-0330-E006,JRN-BAG-0330,6,encounter,potential_partner,30,resolved_poorly,-0.466,False
JRN-BAG-0330-E007,JRN-BAG-0330,7,delay,lost,43,unresolved,-0.011,False
JRN-BAG-0330-E009,JRN-BAG-0330,8,creature_attack,territorial_bird,53,unresolved,-0.126,False
JRN-BAG-0330-E008,JRN-BAG-0330,9,delay,bridge_out,58,resolved_favorably,0.252,False
JRN-BAG-0330-E010,JRN-BAG-0330,10,weather,drought,60,unresolved,-0.152,False
JRN-BAG-0331-E005,JRN-BAG-0331,1,trade_difficulty,weighted_coins,7,resolved_poorly,-0.706,False
JRN-BAG-0331-E001,JRN-BAG-0331,2,creature_attack,swarm,9,resolved_favorably,0.753,False
JRN-BAG-0331-E002,JRN-BAG-0331,3,creature_attack,Maw_Beast,15,resolved_poorly,-0.693,True
JRN-BAG-0331-E004,JRN-BAG-0331,4,interpersonal,helpful_stranger,17,resolved_poorly,-0.559,False
JRN-BAG-0331-E003,JRN-BAG-0331,5,trade_success,connection_made,21,unresolved,-0.019,False
JRN-BAG-0331-E007,JRN-BAG-0331,6,discovery,opportunity,23,resolved_favorably,0.709,True
JRN-BAG-0331-E006,JRN-BAG-0331,7,interpersonal,official_harassment,24,resolved_poorly,-0.466,True
JRN-BAG-0331-E008,JRN-BAG-0331,8,delay,equipment_failure,33,resolved_poorly,-0.256,False
JRN-BAG-0331-E010,JRN-BAG-0331,9,delay,illness,45,resolved_favorably,0.358,False
JRN-BAG-0331-E009,JRN-BAG-0331,10,interpersonal,companion_conflict,47,resolved_favorably,0.401,False
JRN-BAG-0331-E011,JRN-BAG-0331,11,weather,storm,47,unresolved,0.121,False
JRN-BAG-0332-E001,JRN-BAG-0332,1,trade_difficulty,buyer_default,1,resolved_poorly,-0.24,False
JRN-BAG-0332-E002,JRN-BAG-0332,2,trade_difficulty,market_closure,16,resolved_favorably,0.58,False
JRN-BAG-0332-E003,JRN-BAG-0332,3,trade_success,monopoly_opportunity,27,resolved_favorably,0.635,False
JRN-BAG-0332-E004,JRN-BAG-0332,4,trade_difficulty,market_closure,27,resolved_poorly,-0.715,False
JRN-BAG-0332-E006,JRN-BAG-0332,5,encounter,official,42,resolved_favorably,0.555,True
JRN-BAG-0332-E005,JRN-BAG-0332,6,creature_attack,Stakdur,50,resolved_poorly,-0.457,True
JRN-BAG-0333-E001,JRN-BAG-0333,1,trade_difficulty,market_closure,14,resolved_favorably,0.634,True
JRN-BAG-0333-E002,JRN-BAG-0333,2,interpersonal,official_harassment,14,resolved_favorably,0.742,True
JRN-BAG-0333-E004,JRN-BAG-0333,3,weather,flooding,14,unresolved,-0.04,True
JRN-BAG-0333-E003,JRN-BAG-0333,4,trade_success,rare_goods_found,18,unresolved,-0.044,False
JRN-BAG-0333-E006,JRN-BAG-0333,5,creature_attack,night_crawler,22,resolved_poorly,-0.672,True
JRN-BAG-0333-E007,JRN-BAG-0333,6,delay,bureaucratic,36,resolved_poorly,-0.387,False
JRN-BAG-0333-E005,JRN-BAG-0333,7,creature_attack,territorial_bird,39,resolved_poorly,-0.449,False
JRN-BAG-0333-E009,JRN-BAG-0333,8,interpersonal,guide_betrayal,40,resolved_favorably,0.286,False
JRN-BAG-0333-E008,JRN-BAG-0333,9,creature_attack,Stakdur,45,resolved_poorly,-0.362,True
JRN-BAG-0333-E010,JRN-BAG-0333,10,weather,fog,55,resolved_favorably,0.797,False
JRN-BAG-0334-E001,JRN-BAG-0334,1,creature_attack,unknown,5,resolved_poorly,-0.741,False
JRN-BAG-0334-E003,JRN-BAG-0334,2,creature_attack,unknown,15,unresolved,-0.231,True
JRN-BAG-0334-E002,JRN-BAG-0334,3,interpersonal,local_hospitality,20,resolved_favorably,0.248,False
JRN-BAG-0334-E004,JRN-BAG-0334,4,weather,cold_snap,24,resolved_favorably,0.271,True
JRN-BAG-0334-E005,JRN-BAG-0334,5,encounter,desperate_person,26,resolved_favorably,0.511,False
JRN-BAG-0334-E006,JRN-BAG-0334,6,encounter,wanderer,30,resolved_favorably,0.573,False
JRN-BAG-0335-E002,JRN-BAG-0335,1,encounter,fellow_trader,5,resolved_favorably,0.411,False
JRN-BAG-0335-E001,JRN-BAG-0335,2,interpersonal,guide_betrayal,11,resolved_favorably,0.22,False
JRN-BAG-0335-E005,JRN-BAG-0335,3,discovery,valuable_site,11,resolved_poorly,-0.516,True
JRN-BAG-0335-E004,JRN-BAG-0335,4,delay,equipment_failure,19,resolved_poorly,-0.362,False
JRN-BAG-0335-E003,JRN-BAG-0335,5,discovery,opportunity,23,resolved_favorably,0.26,False
JRN-BAG-0335-E007,JRN-BAG-0335,6,delay,illness,36,resolved_poorly,-0.273,False
JRN-BAG-0335-E008,JRN-BAG-0335,7,delay,equipment_failure,37,unresolved,-0.089,False
JRN-BAG-0335-E006,JRN-BAG-0335,8,interpersonal,local_hospitality,40,resolved_favorably,0.396,False
JRN-BAG-0335-E009,JRN-BAG-0335,9,interpersonal,official_harassment,49,resolved_poorly,-0.484,True
JRN-BAG-0335-E011,JRN-BAG-0335,10,creature_attack,unknown,56,resolved_favorably,0.234,False
JRN-BAG-0335-E010,JRN-BAG-0335,11,delay,illness,63,resolved_poorly,-0.64,False
JRN-BAG-0336-E001,JRN-BAG-0336,1,creature_attack,night_crawler,2,unresolved,-0.219,False
JRN-BAG-0336-E002,JRN-BAG-0336,2,weather,fog,13,resolved_favorably,0.428,False
JRN-BAG-0336-E003,JRN-BAG-0336,3,trade_difficulty,counterfeit_goods,44,resolved_favorably,0.383,False
JRN-BAG-0336-E004,JRN-BAG-0336,4,creature_attack,Stakdur,45,resolved_poorly,-0.279,False
JRN-BAG-0336-E005,JRN-BAG-0336,5,trade_difficulty,counterfeit_goods,49,resolved_poorly,-0.562,True
JRN-BAG-0336-E008,JRN-BAG-0336,6,trade_success,rare_goods_found,50,resolved_favorably,0.331,False
JRN-BAG-0336-E007,JRN-BAG-0336,7,trade_difficulty,scam_attempt,58,resolved_poorly,-0.621,False
JRN-BAG-0336-E006,JRN-BAG-0336,8,trade_difficulty,market_closure,68,resolved_poorly,-0.593,False
JRN-BAG-0337-E001,JRN-BAG-0337,1,encounter,desperate_person,40,unresolved,-0.236,False
JRN-BAG-0337-E002,JRN-BAG-0337,2,discovery,information,51,resolved_favorably,0.474,True
JRN-BAG-0337-E004,JRN-BAG-0337,3,encounter,local_expert,57,resolved_favorably,0.379,False
JRN-BAG-0337-E003,JRN-BAG-0337,4,encounter,local_expert,61,resolved_favorably,0.411,False
JRN-BAG-0338-E003,JRN-BAG-0338,1,creature_attack,Stakdur,1,resolved_poorly,-0.395,False
JRN-BAG-0338-E002,JRN-BAG-0338,2,discovery,technique,4,resolved_favorably,0.692,True
JRN-BAG-0338-E001,JRN-BAG-0338,3,creature_attack,night_crawler,9,resolved_favorably,0.772,False
JRN-BAG-0338-E005,JRN-BAG-0338,4,trade_difficulty,weighted_coins,11,resolved_favorably,0.731,False
JRN-BAG-0338-E004,JRN-BAG-0338,5,weather,extreme_heat,18,resolved_poorly,-0.541,False
JRN-BAG-0338-E006,JRN-BAG-0338,6,trade_success,monopoly_opportunity,22,resolved_favorably,0.344,False
JRN-BAG-0338-E009,JRN-BAG-0338,7,weather,extreme_heat,26,resolved_favorably,0.204,False
JRN-BAG-0338-E008,JRN-BAG-0338,8,interpersonal,companion_conflict,28,resolved_favorably,0.461,True
JRN-BAG-0338-E007,JRN-BAG-0338,9,interpersonal,robbery,31,resolved_favorably,0.641,True
JRN-BAG-0339-E003,JRN-BAG-0339,1,weather,flooding,3,resolved_favorably,0.768,False
JRN-BAG-0339-E002,JRN-BAG-0339,2,interpersonal,robbery,4,resolved_favorably,0.4,False
JRN-BAG-0339-E001,JRN-BAG-0339,3,creature_attack,Maw_Beast,7,unresolved,-0.2,False
JRN-BAG-0339-E007,JRN-BAG-0339,4,weather,fog,15,resolved_poorly,-0.683,False
JRN-BAG-0339-E005,JRN-BAG-0339,5,interpersonal,robbery,17,resolved_poorly,-0.485,False
JRN-BAG-0339-E004,JRN-BAG-0339,6,delay,illness,19,resolved_favorably,0.694,False
JRN-BAG-0339-E006,JRN-BAG-0339,7,interpersonal,helpful_stranger,23,resolved_poorly,-0.251,True
JRN-BAG-0339-E008,JRN-BAG-0339,8,weather,fog,29,unresolved,-0.261,False
JRN-BAG-0339-E009,JRN-BAG-0339,9,discovery,information,31,resolved_poorly,-0.29,False
JRN-BAG-0339-E011,JRN-BAG-0339,10,trade_difficulty,price_collapse,34,resolved_favorably,0.366,False
JRN-BAG-0339-E010,JRN-BAG-0339,11,encounter,wanderer,39,resolved_poorly,-0.554,True
JRN-BAG-0340-E003,JRN-BAG-0340,1,discovery,opportunity,4,unresolved,-0.253,False
JRN-BAG-0340-E005,JRN-BAG-0340,2,interpersonal,robbery,5,resolved_poorly,-0.702,False
JRN-BAG-0340-E006,JRN-BAG-0340,3,weather,storm,6,resolved_favorably,0.493,False
JRN-BAG-0340-E001,JRN-BAG-0340,4,interpersonal,guide_betrayal,15,resolved_favorably,0.494,False
JRN-BAG-0340-E004,JRN-BAG-0340,5,delay,bureaucratic,15,resolved_poorly,-0.371,False
JRN-BAG-0340-E002,JRN-BAG-0340,6,interpersonal,official_harassment,16,resolved_favorably,0.474,False
JRN-BAG-0340-E011,JRN-BAG-0340,7,discovery,warning,18,unresolved,0.011,True
JRN-BAG-0340-E007,JRN-BAG-0340,8,delay,bridge_out,22,resolved_poorly,-0.765,False
JRN-BAG-0340-E008,JRN-BAG-0340,9,interpersonal,robbery,24,unresolved,-0.22,True
JRN-BAG-0340-E009,JRN-BAG-0340,10,weather,fog,26,resolved_poorly,-0.321,True
JRN-BAG-0340-E010,JRN-BAG-0340,11,creature_attack,night_crawler,27,unresolved,0.283,True
JRN-BAG-0340-E015,JRN-BAG-0340,12,discovery,warning,36,resolved_favorably,0.351,False
JRN-BAG-0340-E014,JRN-BAG-0340,13,delay,border_closure,37,resolved_favorably,0.576,False
JRN-BAG-0340-E013,JRN-BAG-0340,14,interpersonal,helpful_stranger,44,resolved_poorly,-0.756,True
JRN-BAG-0340-E012,JRN-BAG-0340,15,creature_attack,Stakdur,50,resolved_poorly,-0.541,False
JRN-BAG-0341-E002,JRN-BAG-0341,1,creature_attack,swarm,1,unresolved,0.087,True
JRN-BAG-0341-E003,JRN-BAG-0341,2,weather,cold_snap,1,resolved_favorably,0.691,True
JRN-BAG-0341-E004,JRN-BAG-0341,3,interpersonal,helpful_stranger,8,resolved_poorly,-0.25,False
JRN-BAG-0341-E001,JRN-BAG-0341,4,creature_attack,territorial_bird,10,resolved_poorly,-0.631,True
JRN-BAG-0341-E005,JRN-BAG-0341,5,trade_difficulty,counterfeit_goods,17,resolved_poorly,-0.234,False
JRN-BAG-0341-E008,JRN-BAG-0341,6,weather,cold_snap,23,resolved_favorably,0.415,False
JRN-BAG-0341-E006,JRN-BAG-0341,7,weather,fog,26,resolved_favorably,0.658,True
JRN-BAG-0341-E007,JRN-BAG-0341,8,interpersonal,local_hospitality,26,resolved_favorably,0.502,False
JRN-BAG-0341-E011,JRN-BAG-0341,9,trade_difficulty,buyer_default,32,resolved_favorably,0.608,False
JRN-BAG-0341-E010,JRN-BAG-0341,10,interpersonal,helpful_stranger,39,resolved_poorly,-0.385,False
JRN-BAG-0341-E009,JRN-BAG-0341,11,discovery,valuable_site,44,resolved_favorably,0.697,True
JRN-BAG-0342-E001,JRN-BAG-0342,1,interpersonal,official_harassment,7,resolved_poorly,-0.269,False
JRN-BAG-0342-E002,JRN-BAG-0342,2,creature_attack,territorial_bird,16,resolved_favorably,0.622,True
JRN-BAG-0342-E004,JRN-BAG-0342,3,trade_difficulty,counterfeit_goods,36,resolved_poorly,-0.618,True
JRN-BAG-0342-E003,JRN-BAG-0342,4,weather,fog,37,resolved_favorably,0.37,False
JRN-BAG-0342-E006,JRN-BAG-0342,5,weather,cold_snap,50,resolved_favorably,0.376,False
JRN-BAG-0342-E005,JRN-BAG-0342,6,trade_difficulty,weighted_coins,52,resolved_poorly,-0.207,True
JRN-BAG-0343-E002,JRN-BAG-0343,1,interpersonal,local_hospitality,17,resolved_poorly,-0.649,True
JRN-BAG-0343-E001,JRN-BAG-0343,2,delay,border_closure,22,resolved_favorably,0.719,False
JRN-BAG-0343-E004,JRN-BAG-0343,3,trade_difficulty,buyer_default,27,resolved_poorly,-0.449,False
JRN-BAG-0343-E005,JRN-BAG-0343,4,trade_difficulty,market_closure,30,resolved_poorly,-0.461,True
