event_id,coder_id,event_year,event_type,event_description,previous_stage,subsequent_stage,is_turning_point
SY-2011-892-3853,SY-2011,892,project_completion,Project completed: major success,mid,mid,False
SY-2011-899-6718,SY-2011,899,project_completion,Project completed: major success,late,late,False
SY-2011-900-5970,SY-2011,900,project_completion,Project completed: exceptional quality,late,late,False
SY-2011-901-3559,SY-2011,901,recognition,Recognition received: patent,late,late,False
SY-2011-905-8617,SY-2011,905,recognition,Recognition received: commendation,late,late,False
SY-2011-906-3164,SY-2011,906,project_completion,Project completed: minor success,late,late,False
SY-2011-908-3197,SY-2011,908,recognition,Recognition received: patent,late,late,False
IM-2203-890-3589,IM-2203,890,job_change,Changed positions: involuntary departure,early,early,True
IM-2203-892-8853,IM-2203,892,job_change,Changed positions: voluntary departure,early,early,False
IM-2203-893-8019,IM-2203,893,job_change,Changed positions: voluntary departure,early,early,False
IM-2203-894-5519,IM-2203,894,project_failure,Project outcome: scope failure,early,early,True
IM-2203-895-5809,IM-2203,895,job_change,Changed positions: involuntary departure,early,early,True
IM-2203-895-4504,IM-2203,895,job_change,Changed positions: voluntary departure,early,early,False
IM-2203-896-8682,IM-2203,896,project_completion,Project completed: on time,mid,mid,False
IM-2203-897-7581,IM-2203,897,education,Educational activity: self study,mid,mid,False
IM-2203-899-5612,IM-2203,899,project_completion,Project completed: exceptional quality,mid,mid,False
IM-2203-900-1612,IM-2203,900,recognition,Recognition received: industry recognition,mid,mid,False
IM-2203-905-6728,IM-2203,905,project_completion,Project completed: exceptional quality,late,late,False
IM-2203-906-7153,IM-2203,906,project_completion,Project completed: on time,late,late,False
IM-2203-908-8495,IM-2203,908,promotion,Promoted: special recognition,late,late,True
IM-2203-909-7133,IM-2203,909,recognition,Recognition received: publication,late,late,False
IM-2203-910-7837,IM-2203,910,recognition,Recognition received: publication,late,late,False
IM-2203-911-8626,IM-2203,911,recognition,Recognition received: publication,late,late,True
BD-4870-894-5322,BD-4870,894,promotion,Promoted: junior to mid,early,early,True
BD-4870-894-8820,BD-4870,894,promotion,Promoted: senior to lead,early,early,False
BD-4870-894-1186,BD-4870,894,project_completion,Project completed: exceptional quality,early,early,True
BD-4870-895-6466,BD-4870,895,recognition,Recognition received: industry recognition,early,early,False
BD-4870-895-1845,BD-4870,895,recognition,Recognition received: patent,early,early,True
BD-4870-896-4317,BD-4870,896,project_completion,Project completed: minor success,early,early,True
BD-4870-896-2315,BD-4870,896,project_completion,Project completed: major success,early,early,False
BD-4870-897-6657,BD-4870,897,recognition,Recognition received: commendation,early,early,True
BD-4870-897-5987,BD-4870,897,recognition,Recognition received: publication,early,early,True
BD-4870-897-2410,BD-4870,897,project_completion,Project completed: delayed but completed,early,early,False
BD-4870-898-1478,BD-4870,898,project_completion,Project completed: major success,early,early,False
BD-4870-898-4186,BD-4870,898,project_completion,Project completed: exceptional quality,early,early,False
BD-4870-898-8342,BD-4870,898,recognition,Recognition received: industry recognition,early,early,False
BD-4870-898-1066,BD-4870,898,recognition,Recognition received: award,early,early,False
BD-4870-899-8400,BD-4870,899,project_completion,Project completed: exceptional quality,early,early,False
BD-4870-899-5348,BD-4870,899,recognition,Recognition received: award,early,early,True
BD-4870-900-4572,BD-4870,900,project_failure,Project outcome: abandoned,mid,mid,False
BD-4870-900-8436,BD-4870,900,project_completion,Project completed: exceptional quality,mid,mid,False
BD-4870-900-3968,BD-4870,900,project_completion,Project completed: exceptional quality,mid,mid,False
BD-4870-901-3099,BD-4870,901,extended_leave,Extended leave: personal,mid,post,True
BD-4870-902-1244,BD-4870,902,extended_leave,Extended leave: illness,mid,post,True
BD-4870-903-4039,BD-4870,903,project_failure,Project outcome: cancelled,mid,mid,True
BD-4870-908-4737,BD-4870,908,demotion,Position change: voluntary step down,late,late,False
BD-4870-909-6890,BD-4870,909,demotion,Position change: burnout recovery,late,post,True
BD-4870-910-3262,BD-4870,910,job_change,Changed positions: internal transfer,late,late,False
BD-4870-911-6675,BD-4870,911,demotion,Position change: restructuring,late,late,False
BD-4870-911-5413,BD-4870,911,job_change,Changed positions: lateral move,late,late,False
CD-1703-895-4260,CD-1703,895,project_completion,Project completed: minor success,early,early,False
CD-1703-895-6823,CD-1703,895,project_completion,Project completed: delayed but completed,early,early,False
CD-1703-895-2237,CD-1703,895,promotion,Promoted: mid to senior,early,early,True
CD-1703-896-3430,CD-1703,896,recognition,Recognition received: publication,early,early,True
CD-1703-896-4653,CD-1703,896,recognition,Recognition received: patent,early,early,False
CD-1703-896-8427,CD-1703,896,project_completion,Project completed: minor success,early,early,True
CD-1703-896-3964,CD-1703,896,recognition,Recognition received: patent,early,early,False
CD-1703-897-5428,CD-1703,897,promotion,Promoted: lead to director,early,early,True
CD-1703-897-7982,CD-1703,897,promotion,Promoted: mid to senior,early,early,False
CD-1703-897-3922,CD-1703,897,project_completion,Project completed: on time,early,early,False
CD-1703-897-5670,CD-1703,897,promotion,Promoted: special recognition,early,early,False
CD-1703-898-4467,CD-1703,898,promotion,Promoted: junior to mid,early,early,True
CD-1703-898-2279,CD-1703,898,project_completion,Project completed: delayed but completed,early,early,False
CD-1703-898-3472,CD-1703,898,project_completion,Project completed: major success,early,early,False
CD-1703-899-8087,CD-1703,899,project_completion,Project completed: major success,early,early,False
CD-1703-899-9084,CD-1703,899,project_completion,Project completed: on time,early,early,False
CD-1703-899-8915,CD-1703,899,project_completion,Project completed: delayed but completed,early,early,False
CD-1703-900-3320,CD-1703,900,project_completion,Project completed: on time,early,early,False
CD-1703-900-7923,CD-1703,900,recognition,Recognition received: commendation,early,early,False
CD-1703-901-3640,CD-1703,901,extended_leave,Extended leave: sabbatical,mid,post,True
CD-1703-901-5366,CD-1703,901,extended_leave,Extended leave: sabbatical,mid,mid,False
CD-1703-902-5796,CD-1703,902,project_completion,Project completed: major success,mid,mid,False
CD-1703-903-1550,CD-1703,903,project_completion,Project completed: delayed but completed,mid,mid,False
CD-1703-904-7127,CD-1703,904,project_completion,Project completed: on time,mid,mid,True
CD-1703-905-9790,CD-1703,905,extended_leave,Extended leave: personal,mid,post,True
CD-1703-906-7485,CD-1703,906,project_completion,Project completed: on time,mid,mid,False
CD-1703-907-5887,CD-1703,907,extended_leave,Extended leave: burnout,mid,mid,False
CD-1703-908-7636,CD-1703,908,demotion,Position change: restructuring,late,post,True
CD-1703-911-3745,CD-1703,911,job_change,Changed positions: internal transfer,late,late,False
CD-1703-911-9084,CD-1703,911,demotion,Position change: restructuring,late,post,True
AN-6956-886-1934,AN-6956,886,education,Educational activity: certification,early,early,False
AN-6956-886-6538,AN-6956,886,education,Educational activity: certification,early,early,False
AN-6956-887-9444,AN-6956,887,education,Educational activity: workshop,early,early,False
AN-6956-887-2942,AN-6956,887,education,Educational activity: course,early,early,False
AN-6956-887-7566,AN-6956,887,education,Educational activity: self study,early,early,False
AN-6956-888-5263,AN-6956,888,education,Educational activity: conference,early,early,False
AN-6956-889-2656,AN-6956,889,education,Educational activity: course,early,early,False
AN-6956-890-7959,AN-6956,890,education,Educational activity: certification,early,early,False
AN-6956-890-2947,AN-6956,890,education,Educational activity: workshop,early,early,False
AN-6956-892-8062,AN-6956,892,education,Educational activity: self study,mid,mid,False
AN-6956-892-1754,AN-6956,892,job_change,Changed positions: lateral move,mid,mid,False
AN-6956-893-3661,AN-6956,893,education,Educational activity: conference,mid,mid,False
AN-6956-893-6073,AN-6956,893,education,Educational activity: workshop,mid,mid,False
AN-6956-893-8743,AN-6956,893,education,Educational activity: conference,mid,mid,False
AN-6956-894-1493,AN-6956,894,education,Educational activity: certification,mid,mid,False
AN-6956-895-5849,AN-6956,895,education,Educational activity: self study,mid,mid,False
AN-6956-895-1729,AN-6956,895,education,Educational activity: certification,mid,mid,False
AN-6956-897-4220,AN-6956,897,education,Educational activity: degree,mid,mid,False
AN-6956-897-2134,AN-6956,897,education,Educational activity: course,mid,mid,False
AN-6956-898-5811,AN-6956,898,education,Educational activity: workshop,mid,mid,True
AN-6956-898-1674,AN-6956,898,education,Educational activity: degree,mid,mid,False
AN-6956-899-7351,AN-6956,899,education,Educational activity: degree,late,late,True
AN-6956-899-6058,AN-6956,899,project_completion,Project completed: delayed but completed,late,late,False
AN-6956-900-5401,AN-6956,900,education,Educational activity: workshop,late,late,False
AN-6956-902-6182,AN-6956,902,education,Educational activity: self study,late,late,False
AN-6956-903-3292,AN-6956,903,education,Educational activity: course,late,late,True
AN-6956-904-4062,AN-6956,904,education,Educational activity: course,late,late,True
AN-6956-904-2591,AN-6956,904,project_completion,Project completed: delayed but completed,late,late,False
AN-6956-907-8688,AN-6956,907,education,Educational activity: course,late,late,False
IM-6390-898-6663,IM-6390,898,recognition,Recognition received: industry recognition,early,early,True
IM-6390-898-3266,IM-6390,898,project_completion,Project completed: delayed but completed,early,early,False
IM-6390-898-6244,IM-6390,898,project_completion,Project completed: minor success,early,early,True
IM-6390-899-2728,IM-6390,899,project_completion,Project completed: major success,early,early,True
IM-6390-899-2504,IM-6390,899,promotion,Promoted: mid to senior,early,early,False
IM-6390-900-5438,IM-6390,900,recognition,Recognition received: award,early,early,True
IM-6390-900-3919,IM-6390,900,promotion,Promoted: lead to director,early,early,True
IM-6390-900-5724,IM-6390,900,project_completion,Project completed: minor success,early,early,False
IM-6390-901-5157,IM-6390,901,recognition,Recognition received: patent,early,early,False
IM-6390-901-5410,IM-6390,901,promotion,Promoted: mid to senior,early,early,False
IM-6390-902-7734,IM-6390,902,recognition,Recognition received: patent,early,early,False
IM-6390-902-2314,IM-6390,902,promotion,Promoted: senior to lead,early,early,True
IM-6390-902-2549,IM-6390,902,project_completion,Project completed: major success,early,early,False
IM-6390-902-8729,IM-6390,902,project_completion,Project completed: delayed but completed,early,early,False
IM-6390-903-1429,IM-6390,903,project_completion,Project completed: major success,early,early,False
IM-6390-904-5827,IM-6390,904,extended_leave,Extended leave: sabbatical,mid,post,True
IM-6390-904-8302,IM-6390,904,project_completion,Project completed: major success,mid,mid,False
IM-6390-905-9446,IM-6390,905,project_failure,Project outcome: cancelled,mid,mid,False
IM-6390-905-6353,IM-6390,905,project_completion,Project completed: on time,mid,mid,False
IM-6390-905-2801,IM-6390,905,extended_leave,Extended leave: sabbatical,mid,post,True
CD-9771-885-6505,CD-9771,885,project_completion,Project completed: major success,early,early,True
CD-9771-889-2011,CD-9771,889,project_completion,Project completed: minor success,mid,mid,False
CD-9771-890-5341,CD-9771,890,project_completion,Project completed: minor success,mid,mid,False
CD-9771-891-6236,CD-9771,891,job_change,Changed positions: lateral move,mid,mid,True
CD-9771-894-8146,CD-9771,894,education,Educational activity: certification,mid,mid,False
CD-9771-895-3430,CD-9771,895,recognition,Recognition received: publication,late,post,True
CD-9771-899-8431,CD-9771,899,recognition,Recognition received: patent,late,late,False
CD-9771-899-2574,CD-9771,899,recognition,Recognition received: publication,late,late,False
CD-9771-902-3131,CD-9771,902,project_completion,Project completed: exceptional quality,late,late,False
